Environment,determinizing_mdp_times,bottleneck_finding_times,maximal_achievable_pruning_times,maximal_achievable_no_pruning_times,policy_computation_pruning_times,policy_computation_no_pruning_times,pruning_times,pruning_subsets,no_pruning_times,no_pruning_subsets,query_counts,information_gain_counts,transition_counts,proximity_counts,frequency_counts,random_counts,query_all_counts,human_bottlenecks,initial_mdp_state_space_sizes,initial_mdp_action_space_sizes
rock_20_100_models_0.2,0.04831337928771973,0.8752350807189941,0.0037109851837158203,0.0037109851837158203,0.0,0.0,0.0037109851837158203,8,0.0037109851837158203,8,4.42,3.51,4.42,3.39,3.51,4.54,10.0,10,400,20
rock_20_100_models_0.2,0.05477452278137207,0.8685519695281982,0.0009770393371582031,0.0009770393371582031,0.0,0.0,0.0009770393371582031,8,0.0009770393371582031,8,4.3,4.3,4.3,4.57,4.3,4.57,8.0,8,400,20
rock_20_100_models_0.2,0.048096656799316406,0.8688299655914307,0.0017042160034179688,0.0017042160034179688,0.0,0.0,0.0017042160034179688,8,0.0017042160034179688,8,4.48,3.25,4.48,3.15,3.25,4.18,9.0,9,400,20
rock_20_100_models_0.2,0.04853320121765137,0.8859682083129883,0.0017118453979492188,0.0017118453979492188,0.0,0.0,0.0017118453979492188,8,0.0017118453979492188,8,4.46,3.59,4.46,3.81,3.59,4.27,9.0,9,400,20
four_rooms_20_100_models_0.0,0.06203889846801758,1.067936897277832,0.0009911060333251953,0.0009911060333251953,0.0,0.0,0.0009911060333251953,8,0.0009911060333251953,8,4.56,4.56,4.56,4.56,4.56,4.35,8.0,8,400,20
four_rooms_20_100_models_0.0,0.05973982810974121,1.192255973815918,0.0009710788726806641,0.0009710788726806641,0.0,0.0,0.0009710788726806641,8,0.0009710788726806641,8,4.39,4.39,4.39,4.94,4.39,4.21,8.0,8,400,20
four_rooms_20_100_models_0.0,0.05925750732421875,1.1866910457611084,0.0014319419860839844,0.0014319419860839844,0.0,0.0,0.0014319419860839844,8,0.0014319419860839844,8,4.39,4.39,4.39,4.37,4.39,4.39,8.0,8,400,20
four_rooms_20_100_models_0.0,0.06039571762084961,1.1709330081939697,0.0010039806365966797,0.0010039806365966797,0.0,0.0,0.0010039806365966797,8,0.0010039806365966797,8,4.33,4.33,4.33,4.26,4.33,4.22,8.0,8,400,20
four_rooms_20_100_models_0.0,0.06039881706237793,1.054257869720459,0.0009970664978027344,0.0009970664978027344,0.0,0.0,0.0009970664978027344,8,0.0009970664978027344,8,4.23,4.23,4.23,4.37,4.23,4.3,8.0,8,400,20
grid_50_10_models_0.1,0.2754542827606201,4.0531158447265625e-06,0.0004971027374267578,0.0004971027374267578,0.0,0.0,0.0004971027374267578,6,0.0004971027374267578,6,3.2,3.2,3.2,3.4,3.2,3.2,6.0,6,2500,20
grid_50_10_models_0.1,0.24054718017578125,4.0531158447265625e-06,0.0003898143768310547,0.0003898143768310547,0.0,0.0,0.0003898143768310547,5,0.0003898143768310547,5,2.5,2.5,2.5,2.5,2.5,3.2,5.0,5,2500,20
grid_50_10_models_0.1,0.3214380741119385,4.76837158203125e-06,0.0006661415100097656,0.0006661415100097656,0.0,0.0,0.0006661415100097656,7,0.0006661415100097656,7,3.3,3.3,3.3,4.3,3.3,3.6,7.0,7,2500,20
grid_50_10_models_0.1,0.24125409126281738,5.245208740234375e-06,0.00039196014404296875,0.00039196014404296875,0.0,0.0,0.00039196014404296875,5,0.00039196014404296875,5,2.7,2.7,2.7,2.9,2.7,2.1,5.0,5,2500,20
grid_50_10_models_0.1,0.2809925079345703,4.0531158447265625e-06,0.0004837512969970703,0.0004837512969970703,0.0,0.0,0.0004837512969970703,6,0.0004837512969970703,6,3.5,3.5,3.5,3.6,3.5,2.4,6.0,6,2500,20
grid_50_10_models_0.15,0.2216651439666748,4.0531158447265625e-06,0.0003840923309326172,0.0003840923309326172,0.0,0.0,0.0003840923309326172,5,0.0003840923309326172,5,2.5,2.5,2.5,3.0,2.5,3.4,5.0,5,2500,20
grid_50_10_models_0.15,0.28495097160339355,5.7220458984375e-06,0.0005743503570556641,0.0005743503570556641,0.0,0.0,0.0005743503570556641,6,0.0005743503570556641,6,2.9,2.9,2.9,3.5,2.9,3.7,6.0,6,2500,20
grid_50_10_models_0.15,0.26199865341186523,4.0531158447265625e-06,0.00047898292541503906,0.00047898292541503906,0.0,0.0,0.00047898292541503906,6,0.00047898292541503906,6,3.2,3.2,3.2,3.7,3.2,3.5,6.0,6,2500,20
grid_50_10_models_0.15,0.14980411529541016,3.814697265625e-06,0.00022602081298828125,0.00022602081298828125,0.0,0.0,0.00022602081298828125,3,0.00022602081298828125,3,1.5,1.5,1.5,1.8,1.5,1.8,3.0,3,2500,20
grid_50_10_models_0.15,0.22208499908447266,4.0531158447265625e-06,0.0003809928894042969,0.0003809928894042969,0.0,0.0,0.0003809928894042969,5,0.0003809928894042969,5,3.2,3.2,3.2,2.4,3.2,2.9,5.0,5,2500,20
grid_50_10_models_0.2,0.24165654182434082,3.814697265625e-06,0.0003960132598876953,0.0003960132598876953,0.0,0.0,0.0003960132598876953,5,0.0003960132598876953,5,3.4,3.4,3.4,2.3,3.4,2.3,5.0,5,2500,20
grid_50_10_models_0.2,0.2529902458190918,5.9604644775390625e-06,0.0005130767822265625,0.0005130767822265625,0.0,0.0,0.0005130767822265625,6,0.0005130767822265625,6,3.4,3.4,3.4,3.4,3.4,3.4,6.0,6,2500,20
grid_50_10_models_0.2,0.22071623802185059,4.76837158203125e-06,0.0003871917724609375,0.0003871917724609375,0.0,0.0,0.0003871917724609375,5,0.0003871917724609375,5,3.2,3.2,3.2,3.1,3.2,3.2,5.0,5,2500,20
grid_50_10_models_0.2,0.21868515014648438,3.814697265625e-06,0.0003871917724609375,0.0003871917724609375,0.0,0.0,0.0003871917724609375,5,0.0003871917724609375,5,2.8,2.8,2.8,2.8,2.8,3.5,5.0,5,2500,20
grid_50_10_models_0.2,0.2640681266784668,3.814697265625e-06,0.0005004405975341797,0.0005004405975341797,0.0,0.0,0.0005004405975341797,6,0.0005004405975341797,6,3.9,3.9,3.9,2.8,3.9,3.1,6.0,6,2500,20
puddle_50_10_models_0.1,0.19693946838378906,4.291534423828125e-06,0.0003037452697753906,0.0003037452697753906,0.0,0.0,0.0003037452697753906,4,0.0003037452697753906,4,2.3,2.3,2.3,2.1,2.3,2.0,4.0,4,2500,20
puddle_50_10_models_0.1,0.2821831703186035,5.0067901611328125e-06,0.0005109310150146484,0.0005109310150146484,0.0,0.0,0.0005109310150146484,6,0.0005109310150146484,6,3.5,3.5,3.5,3.3,3.5,4.4,6.0,6,2500,20
puddle_50_10_models_0.1,0.265042781829834,6.9141387939453125e-06,0.00042700767517089844,0.00042700767517089844,0.0,0.0,0.00042700767517089844,5,0.00042700767517089844,5,2.7,2.7,2.7,2.7,2.7,2.7,5.0,5,2500,20
puddle_50_10_models_0.1,0.2776679992675781,7.867813110351562e-06,0.0005350112915039062,0.0005350112915039062,0.0,0.0,0.0005350112915039062,6,0.0005350112915039062,6,3.7,3.7,3.7,3.1,3.7,3.2,6.0,6,2500,20
puddle_50_10_models_0.1,0.36514997482299805,5.9604644775390625e-06,0.0010311603546142578,0.0010311603546142578,0.0,0.0,0.0010311603546142578,8,0.0010311603546142578,8,4.0,4.0,4.0,4.7,4.0,5.3,8.0,8,2500,20
puddle_50_10_models_0.15,0.312791109085083,5.0067901611328125e-06,0.0006840229034423828,0.0006840229034423828,0.0,0.0,0.0006840229034423828,7,0.0006840229034423828,7,3.7,3.7,3.7,3.9,3.7,3.5,7.0,7,2500,20
puddle_50_10_models_0.15,0.2608785629272461,5.0067901611328125e-06,0.0005030632019042969,0.0005030632019042969,0.0,0.0,0.0005030632019042969,6,0.0005030632019042969,6,3.2,3.2,3.2,3.5,3.2,3.5,6.0,6,2500,20
puddle_50_10_models_0.15,0.2670316696166992,5.0067901611328125e-06,0.0005431175231933594,0.0005431175231933594,0.0,0.0,0.0005431175231933594,6,0.0005431175231933594,6,3.1,3.1,3.1,3.9,3.1,3.4,6.0,6,2500,20
puddle_50_10_models_0.15,0.30171775817871094,4.76837158203125e-06,0.0006542205810546875,0.0006542205810546875,0.0,0.0,0.0006542205810546875,7,0.0006542205810546875,7,4.3,4.3,4.3,3.5,4.3,4.0,7.0,7,2500,20
puddle_50_10_models_0.15,0.25780773162841797,4.0531158447265625e-06,0.0004940032958984375,0.0004940032958984375,0.0,0.0,0.0004940032958984375,6,0.0004940032958984375,6,3.4,3.4,3.4,3.4,3.4,3.3,6.0,6,2500,20
puddle_50_10_models_0.2,0.2539200782775879,7.867813110351562e-06,0.0004889965057373047,0.0004889965057373047,0.0,0.0,0.0004889965057373047,6,0.0004889965057373047,6,3.1,3.1,3.1,2.9,3.1,3.6,6.0,6,2500,20
puddle_50_10_models_0.2,0.2564256191253662,8.106231689453125e-06,0.0005190372467041016,0.0005190372467041016,0.0,0.0,0.0005190372467041016,6,0.0005190372467041016,6,3.5,3.5,3.5,3.3,3.5,3.9,6.0,6,2500,20
puddle_50_10_models_0.2,0.32198023796081543,6.9141387939453125e-06,0.0009510517120361328,0.0009510517120361328,0.0,0.0,0.0009510517120361328,8,0.0009510517120361328,8,4.4,4.4,4.4,4.5,4.4,4.4,8.0,8,2500,20
puddle_50_10_models_0.2,0.2536008358001709,5.0067901611328125e-06,0.0005118846893310547,0.0005118846893310547,0.0,0.0,0.0005118846893310547,6,0.0005118846893310547,6,3.5,3.5,3.5,3.3,3.5,2.9,6.0,6,2500,20
puddle_50_10_models_0.2,0.24504637718200684,4.0531158447265625e-06,0.0005140304565429688,0.0005140304565429688,0.0,0.0,0.0005140304565429688,6,0.0005140304565429688,6,3.3,3.3,3.3,3.2,3.3,4.0,6.0,6,2500,20
rock_50_10_models_0.1,0.2410600185394287,5.245208740234375e-06,0.00039076805114746094,0.00039076805114746094,0.0,0.0,0.00039076805114746094,5,0.00039076805114746094,5,2.9,2.9,2.9,2.5,2.9,2.8,5.0,5,2500,20
rock_50_10_models_0.1,0.3161733150482178,5.245208740234375e-06,0.0006678104400634766,0.0006678104400634766,0.0,0.0,0.0006678104400634766,7,0.0006678104400634766,7,4.0,4.0,4.0,3.7,4.0,3.9,7.0,7,2500,20
rock_50_10_models_0.1,0.323228120803833,6.9141387939453125e-06,0.0006351470947265625,0.0006351470947265625,0.0,0.0,0.0006351470947265625,7,0.0006351470947265625,7,3.9,3.9,3.9,3.8,3.9,3.1,7.0,7,2500,20
rock_50_10_models_0.1,0.23938918113708496,5.0067901611328125e-06,0.0003800392150878906,0.0003800392150878906,0.0,0.0,0.0003800392150878906,5,0.0003800392150878906,5,2.4,2.4,2.4,3.1,2.4,3.5,5.0,5,2500,20
rock_50_10_models_0.1,0.27732086181640625,5.9604644775390625e-06,0.0005190372467041016,0.0005190372467041016,0.0,0.0,0.0005190372467041016,6,0.0005190372467041016,6,3.0,3.0,3.0,3.4,3.0,2.9,6.0,6,2500,20
rock_50_10_models_0.15,0.2622249126434326,3.814697265625e-06,0.0004980564117431641,0.0004980564117431641,0.0,0.0,0.0004980564117431641,6,0.0004980564117431641,6,3.5,3.5,3.5,3.1,3.5,3.4,6.0,6,2500,20
rock_50_10_models_0.15,0.18788504600524902,3.814697265625e-06,0.0003032684326171875,0.0003032684326171875,0.0,0.0,0.0003032684326171875,4,0.0003032684326171875,4,2.0,2.0,2.0,2.4,2.0,2.3,4.0,4,2500,20
rock_50_10_models_0.15,0.3000481128692627,4.76837158203125e-06,0.0006940364837646484,0.0006940364837646484,0.0,0.0,0.0006940364837646484,7,0.0006940364837646484,7,3.8,3.8,3.8,3.6,3.8,4.2,7.0,7,2500,20
rock_50_10_models_0.15,0.2989315986633301,4.76837158203125e-06,0.0006952285766601562,0.0006952285766601562,0.0,0.0,0.0006952285766601562,7,0.0006952285766601562,7,3.7,3.7,3.7,3.5,3.7,4.6,7.0,7,2500,20
rock_50_10_models_0.15,0.23268795013427734,4.0531158447265625e-06,0.00038695335388183594,0.00038695335388183594,0.0,0.0,0.00038695335388183594,5,0.00038695335388183594,5,3.1,3.1,3.1,2.5,3.1,2.9,5.0,5,2500,20
rock_50_10_models_0.2,0.22087359428405762,4.76837158203125e-06,0.00038504600524902344,0.00038504600524902344,0.0,0.0,0.00038504600524902344,5,0.00038504600524902344,5,2.4,2.4,2.4,3.3,2.4,2.2,5.0,5,2500,20
rock_50_10_models_0.2,0.25663137435913086,3.814697265625e-06,0.0004961490631103516,0.0004961490631103516,0.0,0.0,0.0004961490631103516,6,0.0004961490631103516,6,3.1,3.1,3.1,3.7,3.1,3.6,6.0,6,2500,20
rock_50_10_models_0.2,0.24561190605163574,4.0531158447265625e-06,0.0004899501800537109,0.0004899501800537109,0.0,0.0,0.0004899501800537109,6,0.0004899501800537109,6,3.4,3.4,3.4,3.2,3.4,3.6,6.0,6,2500,20
rock_50_10_models_0.2,0.2874758243560791,3.814697265625e-06,0.0006461143493652344,0.0006461143493652344,0.0,0.0,0.0006461143493652344,7,0.0006461143493652344,7,3.7,3.7,3.7,3.8,3.7,4.4,7.0,7,2500,20
rock_50_10_models_0.2,0.2560269832611084,5.9604644775390625e-06,0.0005052089691162109,0.0005052089691162109,0.0,0.0,0.0005052089691162109,6,0.0005052089691162109,6,3.2,3.2,3.2,3.4,3.2,3.8,6.0,6,2500,20
four_rooms_50_10_models_0.0,0.2189772129058838,4.0531158447265625e-06,0.00030994415283203125,0.00030994415283203125,0.0,0.0,0.00030994415283203125,4,0.00030994415283203125,4,2.2,2.2,2.2,2.3,2.2,2.4,4.0,4,2500,20
four_rooms_50_10_models_0.0,0.31428980827331543,4.0531158447265625e-06,0.0004899501800537109,0.0004899501800537109,0.0,0.0,0.0004899501800537109,6,0.0004899501800537109,6,3.7,3.7,3.7,3.1,3.7,3.4,6.0,6,2500,20
four_rooms_50_10_models_0.0,0.39862704277038574,7.867813110351562e-06,0.0009908676147460938,0.0009908676147460938,0.0,0.0,0.0009908676147460938,8,0.0009908676147460938,8,4.3,4.3,4.3,4.0,4.3,4.7,8.0,8,2500,20
four_rooms_50_10_models_0.0,0.3127408027648926,4.76837158203125e-06,0.0005152225494384766,0.0005152225494384766,0.0,0.0,0.0005152225494384766,6,0.0005152225494384766,6,3.5,3.5,3.5,3.1,3.5,3.1,6.0,6,2500,20
four_rooms_50_10_models_0.0,0.35182714462280273,5.0067901611328125e-06,0.0006778240203857422,0.0006778240203857422,0.0,0.0,0.0006778240203857422,7,0.0006778240203857422,7,3.5,3.5,3.5,3.9,3.5,3.6,7.0,7,2500,20
grid_50_50_models_0.1,0.3562636375427246,5.0067901611328125e-06,0.0009899139404296875,0.0009899139404296875,0.0,0.0,0.0009899139404296875,8,0.0009899139404296875,8,4.3,4.3,4.3,4.6,4.3,3.92,8.0,8,2500,20
grid_50_50_models_0.1,0.36656689643859863,3.814697265625e-06,0.0009701251983642578,0.0009701251983642578,0.0,0.0,0.0009701251983642578,8,0.0009701251983642578,8,4.72,4.72,4.72,4.08,4.72,4.18,8.0,8,2500,20
grid_50_50_models_0.1,0.35517072677612305,5.9604644775390625e-06,0.0009710788726806641,0.0009710788726806641,0.0,0.0,0.0009710788726806641,8,0.0009710788726806641,8,4.2,4.2,4.2,4.56,4.2,4.0,8.0,8,2500,20
grid_50_50_models_0.1,0.3621077537536621,7.867813110351562e-06,0.0010120868682861328,0.0010120868682861328,0.0,0.0,0.0010120868682861328,8,0.0010120868682861328,8,4.82,4.82,4.82,4.44,4.82,4.28,8.0,8,2500,20
grid_50_50_models_0.1,0.35270071029663086,4.76837158203125e-06,0.0009679794311523438,0.0009679794311523438,0.0,0.0,0.0009679794311523438,8,0.0009679794311523438,8,4.62,4.62,4.62,4.28,4.62,3.78,8.0,8,2500,20
grid_50_50_models_0.15,0.33452677726745605,4.76837158203125e-06,0.0009729862213134766,0.0009729862213134766,0.0,0.0,0.0009729862213134766,8,0.0009729862213134766,8,4.62,4.62,4.62,4.14,4.62,4.06,8.0,8,2500,20
grid_50_50_models_0.15,0.33415937423706055,5.0067901611328125e-06,0.0009698867797851562,0.0009698867797851562,0.0,0.0,0.0009698867797851562,8,0.0009698867797851562,8,4.82,4.82,4.82,3.98,4.82,4.58,8.0,8,2500,20
grid_50_50_models_0.15,0.3387150764465332,5.9604644775390625e-06,0.0009677410125732422,0.0009677410125732422,0.0,0.0,0.0009677410125732422,8,0.0009677410125732422,8,4.46,4.46,4.46,4.2,4.46,4.72,8.0,8,2500,20
grid_50_50_models_0.15,0.33432960510253906,3.814697265625e-06,0.0009562969207763672,0.0009562969207763672,0.0,0.0,0.0009562969207763672,8,0.0009562969207763672,8,4.52,4.52,4.52,4.24,4.52,4.26,8.0,8,2500,20
grid_50_50_models_0.15,0.3335857391357422,4.76837158203125e-06,0.0009672641754150391,0.0009672641754150391,0.0,0.0,0.0009672641754150391,8,0.0009672641754150391,8,4.42,4.42,4.42,3.88,4.42,4.6,8.0,8,2500,20
grid_50_50_models_0.2,0.34832262992858887,5.0067901611328125e-06,0.0009679794311523438,0.0009679794311523438,0.0,0.0,0.0009679794311523438,8,0.0009679794311523438,8,4.66,4.66,4.66,4.1,4.66,4.56,8.0,8,2500,20
grid_50_50_models_0.2,0.32566118240356445,5.9604644775390625e-06,0.001007080078125,0.001007080078125,0.0,0.0,0.001007080078125,8,0.001007080078125,8,4.46,4.46,4.46,4.38,4.46,3.76,8.0,8,2500,20
grid_50_50_models_0.2,0.3560001850128174,4.0531158447265625e-06,0.0009219646453857422,0.0009219646453857422,0.0,0.0,0.0009219646453857422,8,0.0009219646453857422,8,4.76,4.76,4.76,4.64,4.76,4.24,8.0,8,2500,20
grid_50_50_models_0.2,0.35678958892822266,6.9141387939453125e-06,0.0009579658508300781,0.0009579658508300781,0.0,0.0,0.0009579658508300781,8,0.0009579658508300781,8,4.28,4.28,4.28,4.8,4.28,4.3,8.0,8,2500,20
grid_50_50_models_0.2,0.3312191963195801,6.198883056640625e-06,0.0009410381317138672,0.0009410381317138672,0.0,0.0,0.0009410381317138672,8,0.0009410381317138672,8,4.78,4.78,4.78,4.64,4.78,4.2,8.0,8,2500,20
puddle_50_50_models_0.1,0.360276460647583,5.0067901611328125e-06,0.0010218620300292969,0.0010218620300292969,0.0,0.0,0.0010218620300292969,8,0.0010218620300292969,8,4.46,4.46,4.46,4.42,4.46,4.72,8.0,8,2500,20
puddle_50_50_models_0.1,0.3549666404724121,4.0531158447265625e-06,0.0009741783142089844,0.0009741783142089844,0.0,0.0,0.0009741783142089844,8,0.0009741783142089844,8,4.42,4.42,4.42,4.48,4.42,4.52,8.0,8,2500,20
puddle_50_50_models_0.1,0.35806703567504883,5.245208740234375e-06,0.0009679794311523438,0.0009679794311523438,0.0,0.0,0.0009679794311523438,8,0.0009679794311523438,8,4.34,4.34,4.34,4.54,4.34,4.88,8.0,8,2500,20
puddle_50_50_models_0.1,0.3568143844604492,4.76837158203125e-06,0.0009930133819580078,0.0009930133819580078,0.0,0.0,0.0009930133819580078,8,0.0009930133819580078,8,4.78,4.78,4.78,3.74,4.78,4.28,8.0,8,2500,20
puddle_50_50_models_0.1,0.35838985443115234,5.245208740234375e-06,0.0009598731994628906,0.0009598731994628906,0.0,0.0,0.0009598731994628906,8,0.0009598731994628906,8,4.62,4.62,4.62,4.12,4.62,4.78,8.0,8,2500,20
puddle_50_50_models_0.15,0.33745908737182617,5.0067901611328125e-06,0.0010151863098144531,0.0010151863098144531,0.0,0.0,0.0010151863098144531,8,0.0010151863098144531,8,4.64,4.64,4.64,3.94,4.64,4.06,8.0,8,2500,20
puddle_50_50_models_0.15,0.3360762596130371,5.245208740234375e-06,0.0009448528289794922,0.0009448528289794922,0.0,0.0,0.0009448528289794922,8,0.0009448528289794922,8,4.18,4.18,4.18,4.68,4.18,4.9,8.0,8,2500,20
puddle_50_50_models_0.15,0.336550235748291,5.245208740234375e-06,0.0009489059448242188,0.0009489059448242188,0.0,0.0,0.0009489059448242188,8,0.0009489059448242188,8,4.68,4.68,4.68,4.02,4.68,4.32,8.0,8,2500,20
puddle_50_50_models_0.15,0.3331477642059326,5.0067901611328125e-06,0.00096893310546875,0.00096893310546875,0.0,0.0,0.00096893310546875,8,0.00096893310546875,8,4.64,4.64,4.64,4.72,4.64,4.48,8.0,8,2500,20
puddle_50_50_models_0.15,0.33455848693847656,5.0067901611328125e-06,0.0009589195251464844,0.0009589195251464844,0.0,0.0,0.0009589195251464844,8,0.0009589195251464844,8,4.14,4.14,4.14,4.6,4.14,4.56,8.0,8,2500,20
puddle_50_50_models_0.2,0.31181788444519043,5.0067901611328125e-06,0.0009701251983642578,0.0009701251983642578,0.0,0.0,0.0009701251983642578,8,0.0009701251983642578,8,4.18,4.18,4.18,4.18,4.18,4.64,8.0,8,2500,20
puddle_50_50_models_0.2,0.3222215175628662,7.3909759521484375e-06,0.0010457038879394531,0.0010457038879394531,0.0,0.0,0.0010457038879394531,8,0.0010457038879394531,8,4.46,4.46,4.46,4.02,4.46,4.48,8.0,8,2500,20
puddle_50_50_models_0.2,0.31422996520996094,5.245208740234375e-06,0.0009746551513671875,0.0009746551513671875,0.0,0.0,0.0009746551513671875,8,0.0009746551513671875,8,4.72,4.72,4.72,4.38,4.72,4.16,8.0,8,2500,20
puddle_50_50_models_0.2,0.334209680557251,8.106231689453125e-06,0.0009667873382568359,0.0009667873382568359,0.0,0.0,0.0009667873382568359,8,0.0009667873382568359,8,4.36,4.36,4.36,4.88,4.36,4.28,8.0,8,2500,20
puddle_50_50_models_0.2,0.3124570846557617,6.198883056640625e-06,0.0009808540344238281,0.0009808540344238281,0.0,0.0,0.0009808540344238281,8,0.0009808540344238281,8,4.12,4.12,4.12,4.46,4.12,4.7,8.0,8,2500,20
rock_50_50_models_0.1,0.3603534698486328,4.0531158447265625e-06,0.00092315673828125,0.00092315673828125,0.0,0.0,0.00092315673828125,8,0.00092315673828125,8,4.48,4.48,4.48,4.4,4.48,4.26,8.0,8,2500,20
rock_50_50_models_0.1,0.35457873344421387,4.0531158447265625e-06,0.0009329319000244141,0.0009329319000244141,0.0,0.0,0.0009329319000244141,8,0.0009329319000244141,8,4.4,4.4,4.4,4.44,4.4,4.48,8.0,8,2500,20
rock_50_50_models_0.1,0.3573622703552246,6.198883056640625e-06,0.0009779930114746094,0.0009779930114746094,0.0,0.0,0.0009779930114746094,8,0.0009779930114746094,8,4.7,4.7,4.7,3.78,4.7,4.82,8.0,8,2500,20
rock_50_50_models_0.1,0.3571937084197998,5.0067901611328125e-06,0.0009479522705078125,0.0009479522705078125,0.0,0.0,0.0009479522705078125,8,0.0009479522705078125,8,4.12,4.12,4.12,4.46,4.12,4.28,8.0,8,2500,20
rock_50_50_models_0.1,0.35289931297302246,4.76837158203125e-06,0.0009572505950927734,0.0009572505950927734,0.0,0.0,0.0009572505950927734,8,0.0009572505950927734,8,4.62,4.62,4.62,4.3,4.62,4.54,8.0,8,2500,20
rock_50_50_models_0.15,0.33365440368652344,4.76837158203125e-06,0.0010223388671875,0.0010223388671875,0.0,0.0,0.0010223388671875,8,0.0010223388671875,8,4.8,4.8,4.8,4.24,4.8,4.48,8.0,8,2500,20
rock_50_50_models_0.15,0.3362607955932617,5.0067901611328125e-06,0.0009799003601074219,0.0009799003601074219,0.0,0.0,0.0009799003601074219,8,0.0009799003601074219,8,4.3,4.3,4.3,4.66,4.3,4.7,8.0,8,2500,20
rock_50_50_models_0.15,0.3312544822692871,5.9604644775390625e-06,0.0009579658508300781,0.0009579658508300781,0.0,0.0,0.0009579658508300781,8,0.0009579658508300781,8,4.74,4.74,4.74,3.98,4.74,5.16,8.0,8,2500,20
rock_50_50_models_0.15,0.33284807205200195,5.245208740234375e-06,0.0009648799896240234,0.0009648799896240234,0.0,0.0,0.0009648799896240234,8,0.0009648799896240234,8,4.42,4.42,4.42,4.32,4.42,3.9,8.0,8,2500,20
rock_50_50_models_0.15,0.3371715545654297,4.291534423828125e-06,0.000949859619140625,0.000949859619140625,0.0,0.0,0.000949859619140625,8,0.000949859619140625,8,4.38,4.38,4.38,4.3,4.38,4.12,8.0,8,2500,20
rock_50_50_models_0.2,0.3542475700378418,5.245208740234375e-06,0.0009658336639404297,0.0009658336639404297,0.0,0.0,0.0009658336639404297,8,0.0009658336639404297,8,4.18,4.18,4.18,4.32,4.18,4.3,8.0,8,2500,20
rock_50_50_models_0.2,0.31520891189575195,5.7220458984375e-06,0.000965118408203125,0.000965118408203125,0.0,0.0,0.000965118408203125,8,0.000965118408203125,8,4.32,4.32,4.32,4.16,4.32,4.78,8.0,8,2500,20
rock_50_50_models_0.2,0.3547475337982178,4.76837158203125e-06,0.0009698867797851562,0.0009698867797851562,0.0,0.0,0.0009698867797851562,8,0.0009698867797851562,8,4.38,4.38,4.38,4.44,4.38,4.54,8.0,8,2500,20
rock_50_50_models_0.2,0.3241300582885742,5.0067901611328125e-06,0.0009510517120361328,0.0009510517120361328,0.0,0.0,0.0009510517120361328,8,0.0009510517120361328,8,4.4,4.4,4.4,4.64,4.4,3.78,8.0,8,2500,20
rock_50_50_models_0.2,0.3243680000305176,4.76837158203125e-06,0.0009331703186035156,0.0009331703186035156,0.0,0.0,0.0009331703186035156,8,0.0009331703186035156,8,4.2,4.2,4.2,4.52,4.2,4.22,8.0,8,2500,20
four_rooms_50_50_models_0.0,0.4007744789123535,4.76837158203125e-06,0.0009698867797851562,0.0009698867797851562,0.0,0.0,0.0009698867797851562,8,0.0009698867797851562,8,4.46,4.46,4.46,4.22,4.46,4.44,8.0,8,2500,20
four_rooms_50_50_models_0.0,0.3969552516937256,4.76837158203125e-06,0.0009510517120361328,0.0009510517120361328,0.0,0.0,0.0009510517120361328,8,0.0009510517120361328,8,4.44,4.44,4.44,4.62,4.44,4.76,8.0,8,2500,20
four_rooms_50_50_models_0.0,0.3999323844909668,5.0067901611328125e-06,0.0009927749633789062,0.0009927749633789062,0.0,0.0,0.0009927749633789062,8,0.0009927749633789062,8,4.26,4.26,4.26,4.32,4.26,3.98,8.0,8,2500,20
four_rooms_50_50_models_0.0,0.3960144519805908,4.76837158203125e-06,0.001007080078125,0.001007080078125,0.0,0.0,0.001007080078125,8,0.001007080078125,8,4.6,4.6,4.6,4.08,4.6,4.42,8.0,8,2500,20
four_rooms_50_50_models_0.0,0.39534783363342285,6.198883056640625e-06,0.001013040542602539,0.001013040542602539,0.0,0.0,0.001013040542602539,8,0.001013040542602539,8,4.4,4.4,4.4,4.68,4.4,3.78,8.0,8,2500,20
grid_50_100_models_0.1,0.3524634838104248,5.245208740234375e-06,0.0009479522705078125,0.0009479522705078125,0.0,0.0,0.0009479522705078125,8,0.0009479522705078125,8,4.39,4.39,4.39,4.35,4.39,4.41,8.0,8,2500,20
grid_50_100_models_0.1,0.3547067642211914,5.245208740234375e-06,0.0009698867797851562,0.0009698867797851562,0.0,0.0,0.0009698867797851562,8,0.0009698867797851562,8,4.52,4.52,4.52,4.16,4.52,4.45,8.0,8,2500,20
grid_50_100_models_0.1,0.35286784172058105,5.0067901611328125e-06,0.0009570121765136719,0.0009570121765136719,0.0,0.0,0.0009570121765136719,8,0.0009570121765136719,8,4.58,4.58,4.58,4.17,4.58,4.46,8.0,8,2500,20
grid_50_100_models_0.1,0.35416436195373535,5.0067901611328125e-06,0.0009491443634033203,0.0009491443634033203,0.0,0.0,0.0009491443634033203,8,0.0009491443634033203,8,4.22,4.22,4.22,4.43,4.22,4.76,8.0,8,2500,20
grid_50_100_models_0.1,0.35358643531799316,4.76837158203125e-06,0.0009570121765136719,0.0009570121765136719,0.0,0.0,0.0009570121765136719,8,0.0009570121765136719,8,4.54,4.54,4.54,4.13,4.54,4.03,8.0,8,2500,20
